source_file,service_code,line_name,vehicle_journey_code,line_ref,route_description,direction,scheduled_departure_time,operating_days,scheduled_duration_minutes,operating_day,calendar_date,hour,delay_minutes,synthetic_latitude,synthetic_longitude
20-None--SCMY-GM-2025-08-31-Gillmoss_September_2025_LIVE_Van__SCMY_PC1033334_15_20260103-BODS_V1_1.xml,PC1033334:15,20,VJ3175,SCMY:PC1033334:15:20,Paradise St - Towerhill,outbound,12:16:00,"Monday,Tuesday,Wednesday,Thursday,Friday",60.0,Tuesday,2026-02-17,12,0.85,53.45987459112423,-2.711634753339807
CH53-None--SCMY-CZ-2026-03-29-Chester_July_2026_(SchOut)__SCMY_PC1033334_188_20260719-BODS_V1_1.xml,PC1033334:188,52,VJ246,SCMY:PC1033334:188:53,Kingsway - Chester Bus Interchange,inbound,10:24:00,"Monday,Tuesday,Wednesday,Thursday,Friday",11.0,Monday,2026-04-20,10,2.46,53.47795525363825,-2.738876309550455
20-None--SCMY-GM-2026-07-26-Gillmoss_July_2026_EV_ADDED_FINAL__SCMY_PC1033334_15_20260719-BODS_V1_1.xml,PC1033334:15,20,VJ1005,SCMY:PC1033334:15:21,Northwood - Liverpool,inbound,19:08:00,"Monday,Tuesday,Wednesday,Thursday,Friday",60.0,Wednesday,2026-05-20,19,0.96,53.416455392233686,-2.8802721118497225
RF16-None--SCMY-RF-2026-03-29-Birkenhead_June_2026_17_change_and___SCMY_PC1033334_450_20260621-BODS_V1_1.xml,PC1033334:450,16,VJ22,SCMY:PC1033334:450:17,Moreton Cross - Eastham Rake Railway Station,outbound,10:39:00,"Monday,Tuesday,Wednesday,Thursday,Friday",70.0,Wednesday,2025-09-17,10,-0.84,53.43634496596182,-2.7467975022467077
19-None--SCMY-GM-2025-08-31-Gillmoss_September_2025_LIVE_Van__SCMY_PC1033334_14_20260103-BODS_V1_1.xml,PC1033334:14,19,VJ1037,SCMY:PC1033334:14:19,Liverpool - Kirkby,outbound,09:00:00,"Monday,Tuesday,Wednesday,Thursday,Friday",48.0,Monday,2026-04-27,9,4.3,53.31988430000213,-2.6698339739526307
17-None--SCMY-GM-2025-08-31-Gillmoss_September_2025_LIVE_Van__SCMY_PC1033334_12_20260103-BODS_V1_1.xml,PC1033334:12,17,VJ688,SCMY:PC1033334:12:17,Liverpool - Kirby Ind Est,inbound,10:00:00,"Monday,Tuesday,Wednesday,Thursday,Friday",38.0,Thursday,2025-12-25,10,5.87,53.35181754238746,-2.8417951915473036
CH84-None--SCMY-CZ-2026-03-29-Chester_March_2026_(Start_Again)-Fi__SCMY_PC1033334_535_20260405-BODS_V1_1.xml,PC1033334:535,84,VJ1323,SCMY:PC1033334:535:84,"Chester Interchange, Stand L - Crewe Bus Station, 5",outbound,12:37:00,Saturday,94.0,Saturday,2026-06-27,12,0.39,53.39413116525748,-2.6701776626507585
ME14-None--SCMY-GM-2026-07-26-Gillmoss_July_2026_EV_ADDED_FINAL__SCMY_PC1033334_3_20260719-BODS_V1_1.xml,PC1033334:3,14,VJ555,SCMY:PC1033334:3:14,Liverpool - Croxteth,outbound,23:07:00,"Monday,Tuesday,Wednesday,Thursday,Friday",32.0,Friday,2025-11-28,23,2.4,53.41958337621445,-2.7821320571786754
ME14-None--SCMY-GM-2026-07-26-Gillmoss_July_2026_EV_ADDED_FINAL__SCMY_PC1033334_3_20260719-BODS_V1_1.xml,PC1033334:3,14,VJ492,SCMY:PC1033334:3:14A,Liverpool - Kirkby,outbound,13:49:00,"Monday,Tuesday,Wednesday,Thursday,Friday",51.0,Friday,2026-06-19,13,3.54,53.42313970607321,-2.8466003786111584
20-None--SCMY-GM-2025-08-31-Gillmoss_September_2025_LIVE_Van__SCMY_PC1033334_15_20260103-BODS_V1_1.xml,PC1033334:15,20,VJ3197,SCMY:PC1033334:15:21,Queen Square Bus Station - Minstead Avenue,outbound,13:37:00,"Monday,Tuesday,Wednesday,Thursday,Friday",58.0,Monday,2025-10-27,13,0.25,53.35720787282339,-2.8135271973104103
82-None--SCMY-GM-2025-08-31-Gillmoss_September_2025_LIVE_Van__SCMY_PC1033334_106_20260103-BODS_V1_1.xml,PC1033334:106,82,VJ2774,SCMY:PC1033334:106:82,Paradise St - Garston Speke RdR,inbound,21:46:00,"Monday,Tuesday,Wednesday,Thursday,Friday",30.0,Thursday,2026-07-30,21,4.61,53.37902181802039,-2.825366830942158
19-None--SCMY-GM-2026-07-26-Gillmoss_July_2026_EV_ADDED_FINAL__SCMY_PC1033334_14_20260719-BODS_V1_1.xml,PC1033334:14,19,VJ171,SCMY:PC1033334:14:19,Liverpool - Kirkby,outbound,15:45:00,"Monday,Tuesday,Wednesday,Thursday,Friday",60.0,Monday,2026-02-02,15,3.16,53.32570602976913,-2.871428134628282
53-None--SCMY-GM-2025-08-31-Gillmoss_September_2025_LIVE_Van__SCMY_PC1033334_19_20260103-BODS_V1_1.xml,PC1033334:19,53,VJ2137,SCMY:PC1033334:19:53,Queen Square - Crosby,outbound,07:54:00,"Monday,Tuesday,Wednesday,Thursday,Friday",46.0,Monday,2026-03-16,7,2.29,53.43690675340686,-2.8929802970067615
ME14-None--SCMY-GM-2026-07-26-Gillmoss_July_2026_EV_ADDED_FINAL__SCMY_PC1033334_3_20260719-BODS_V1_1.xml,PC1033334:3,14,VJ466,SCMY:PC1033334:3:14A,Croxteth - Liverpool,inbound,11:16:00,"Monday,Tuesday,Wednesday,Thursday,Friday",57.0,Thursday,2025-10-09,11,0.33,53.32926583408695,-2.964979637773404
10A-None--SCMY-GM-2026-07-26-Gillmoss_July_2026_EV_ADDED_FINAL__SCMY_PC1033334_5_20260719-BODS_V1_1.xml,PC1033334:5,10A,VJ2821,SCMY:PC1033334:5:10A,St Helens - Liverpool,inbound,11:07:00,"Monday,Tuesday,Wednesday,Thursday,Friday",86.0,Tuesday,2025-08-19,11,5.18,53.38541455934213,-2.892923837116365
31-None--SCMY-GM-2026-02-01-Gillmoss_April_19th_LIVE__SCMY_PC1033334_616_20260419-BODS_V1_1.xml,PC1033334:616,31,VJ209,SCMY:PC1033334:616:33,Maghull Station - Maghull Station,outbound,20:50:00,Saturday,28.0,Saturday,2025-11-22,20,-0.59,53.44837261984004,-2.8550069606925756
82-None--SCMY-GM-2026-07-26-Gillmoss_July_2026_EV_ADDED_FINAL__SCMY_PC1033334_106_20260719-BODS_V1_1.xml,PC1033334:106,82,VJ1958,SCMY:PC1033334:106:82,Paradise St - Garston,outbound,09:23:00,Saturday,36.0,Saturday,2026-01-10,9,15.47,53.41944474110838,-2.664681497427917
17-None--SCMY-GM-2026-07-26-Gillmoss_July_2026_EV_ADDED_FINAL__SCMY_PC1033334_12_20260719-BODS_V1_1.xml,PC1033334:12,17,VJ2281,SCMY:PC1033334:12:17,Liverpool - Aintree Hosp,outbound,14:19:00,"Monday,Tuesday,Wednesday,Thursday,Friday",42.0,Monday,2026-02-02,14,-1.42,53.47667681627142,-2.929886480827558
CH100-None--SCMY-CZ-2026-03-29-Chester_March_2026_(Start_Again)-F__SCMY_PC1033334_532_20260404-BODS_V1_1.xml,PC1033334:532,100,VJ31,SCMY:PC1033334:532:100,Chester - City Tour,outbound,09:18:00,"Monday,Tuesday,Wednesday,Thursday,Friday,Saturday",55.0,Saturday,2026-05-30,9,14.46,53.36464556645327,-2.962899274939162
53-None--SCMY-GM-2025-08-31-Gillmoss_September_2025_LIVE_Van__SCMY_PC1033334_19_20260103-BODS_V1_1.xml,PC1033334:19,53,VJ2212,SCMY:PC1033334:19:53,Queen Square - Crosby,outbound,18:00:00,"Monday,Tuesday,Wednesday,Thursday,Friday",50.0,Thursday,2026-06-18,18,6.89,53.461294811171854,-2.8968135185361157
719-None--SCMY-GM-2025-08-31-Gillmoss_September_2025_LIVE_Van__SCMY_PC1033334_538_20251023-BODS_V1_1.xml,PC1033334:538,719,VJ3608,SCMY:PC1033334:538:719,Toll Bar - St Cuthberts Sch,outbound,07:53:00,"Monday,Tuesday,Wednesday,Thursday,Friday",20.0,Thursday,2026-03-19,7,1.0,53.37003709951748,-2.7779034773748976
86C-None--SCMY-GM-2026-07-26-Gillmoss_July_2026_EV_ADDED_FINAL__SCMY_PC1033334_120_20260719-BODS_V1_1.xml,PC1033334:120,86,VJ1367,SCMY:PC1033334:120:86,Liverpool ONE - South Parkway,outbound,06:15:00,"Monday,Tuesday,Wednesday,Thursday,Friday",36.0,Friday,2026-07-03,6,0.4,53.46721184954282,-2.776738168460412
CH61-None--SCMY-CZ-2026-03-29-Chester_July_2026_(SchOut)__SCMY_PC1033334_430_20260719-BODS_V1_1.xml,PC1033334:430,61,VJ3,SCMY:PC1033334:430:62,"Higher Kinnerton, Church - Chester Bus Interchange",inbound,09:30:00,"Monday,Tuesday,Wednesday,Thursday,Friday",41.0,Monday,2025-10-27,9,7.21,53.319538054496725,-2.9291704939349708
86C-None--SCMY-GM-2026-07-26-Gillmoss_July_2026_EV_ADDED_FINAL__SCMY_PC1033334_120_20260719-BODS_V1_1.xml,PC1033334:120,86,VJ1424,SCMY:PC1033334:120:86C,Liverpool ONE - Hope Uni,outbound,12:08:00,"Monday,Tuesday,Wednesday,Thursday,Friday",86.0,Wednesday,2025-10-15,12,-1.4,53.30326821466333,-2.7409202650913325
82-None--SCMY-GM-2025-08-31-Gillmoss_September_2025_LIVE_Van__SCMY_PC1033334_106_20260103-BODS_V1_1.xml,PC1033334:106,82,VJ2669,SCMY:PC1033334:106:82,Paradise St - Garston,outbound,11:28:00,"Monday,Tuesday,Wednesday,Thursday,Friday",37.0,Wednesday,2026-02-04,11,1.47,53.42207929597037,-2.9722037038647
6-None--SCMY-CZ-2026-03-29-Chester_March_2026_(Start_Again)-Final__SCMY_PC1033334_390_20260405-BODS_V1_1.xml,PC1033334:390,6,VJ1078,SCMY:PC1033334:390:6A,"Rivacre, Naylor Place - Ledsham, Bayweaver Street",outbound,09:08:00,"Monday,Tuesday,Wednesday,Thursday,Friday",22.0,Monday,2026-01-26,9,2.35,53.39213088345954,-2.970755547349119
82-None--SCMY-GM-2025-08-31-Gillmoss_September_2025_LIVE_Van__SCMY_PC1033334_106_20260103-BODS_V1_1.xml,PC1033334:106,82,VJ2642,SCMY:PC1033334:106:82,Paradise St - Garston Speke RdR,inbound,09:15:00,"Monday,Tuesday,Wednesday,Thursday,Friday",38.0,Tuesday,2026-03-03,9,10.76,53.33058900722218,-2.867203877956591
82-None--SCMY-GM-2025-08-31-Gillmoss_September_2025_LIVE_Van__SCMY_PC1033334_106_20260103-BODS_V1_1.xml,PC1033334:106,82,VJ2675,SCMY:PC1033334:106:82,Paradise St - Garston,outbound,11:58:00,"Monday,Tuesday,Wednesday,Thursday,Friday",37.0,Thursday,2025-08-21,11,-0.34,53.39046715844009,-2.8779665389472564
82-None--SCMY-GM-2026-07-26-Gillmoss_July_2026_EV_ADDED_FINAL__SCMY_PC1033334_106_20260719-BODS_V1_1.xml,PC1033334:106,82,VJ2052,SCMY:PC1033334:106:82,Paradise St - Garston,outbound,17:15:00,Saturday,40.0,Saturday,2026-06-20,17,17.31,53.42900930826084,-2.9059034489753017
19-None--SCMY-GM-2025-08-31-Gillmoss_September_2025_LIVE_Van__SCMY_PC1033334_14_20260103-BODS_V1_1.xml,PC1033334:14,19,VJ1087,SCMY:PC1033334:14:19,Liverpool - Kirkby,outbound,14:03:00,"Monday,Tuesday,Wednesday,Thursday,Friday",49.0,Thursday,2025-10-16,14,4.38,53.37782209540568,-2.6724864253912335
20-None--SCMY-GM-2026-07-26-Gillmoss_July_2026_EV_ADDED_FINAL__SCMY_PC1033334_15_20260719-BODS_V1_1.xml,PC1033334:15,20,VJ855,SCMY:PC1033334:15:21,Queen Square Bus Station - Minstead Avenue,outbound,09:08:00,"Monday,Tuesday,Wednesday,Thursday,Friday",58.0,Friday,2026-05-29,9,14.03,53.44149623520491,-2.8409587163982253
CH9-None--SCMY-CZ-2026-03-29-Chester_March_2026_(Start_Again)-Fin__SCMY_PC1033334_397_20260405-BODS_V1_1.xml,PC1033334:397,9,VJ1891,SCMY:PC1033334:397:9,"Chester Interchange, Stand J - Pipers Ash, Crossley Crescent",outbound,07:18:00,"Monday,Tuesday,Wednesday,Thursday,Friday",10.0,Friday,2026-06-05,7,-1.31,53.458434795676276,-2.7972587924370407
20-None--SCMY-GM-2025-08-31-Gillmoss_September_2025_LIVE_Van__SCMY_PC1033334_15_20260103-BODS_V1_1.xml,PC1033334:15,20,VJ3314,SCMY:PC1033334:15:21,Northwood - Liverpool,inbound,23:26:00,"Monday,Tuesday,Wednesday,Thursday,Friday",33.0,Thursday,2025-09-18,23,9.17,53.35652202862401,-2.9180305525923376
19-None--SCMY-GM-2026-07-26-Gillmoss_July_2026_EV_ADDED_FINAL__SCMY_PC1033334_14_20260719-BODS_V1_1.xml,PC1033334:14,19,VJ214,SCMY:PC1033334:14:19,Liverpool - Croxteth,outbound,22:36:00,"Monday,Tuesday,Wednesday,Thursday,Friday",36.0,Thursday,2026-05-28,22,1.95,53.339672690672906,-2.866223643348392
471-None--SCMY-RF-2026-03-29-Birkenhead_March_2026-Refresh2__SCMY_PC1033334_189_20260329-BODS_V1_1.xml,PC1033334:189,471,VJ603,SCMY:PC1033334:189:472,Liverpool - Heswall Bus Station,outbound,06:55:00,"Monday,Tuesday,Wednesday,Thursday,Friday",50.0,Thursday,2025-10-30,6,0.25,53.41724974041527,-2.8210335032224823
20-None--SCMY-GM-2025-08-31-Gillmoss_September_2025_LIVE_Van__SCMY_PC1033334_15_20260103-BODS_V1_1.xml,PC1033334:15,20,VJ3096,SCMY:PC1033334:15:21,Northwood - Liverpool,inbound,07:11:00,"Monday,Tuesday,Wednesday,Thursday,Friday",83.0,Monday,2026-06-15,7,0.42,53.456511865380655,-2.7793990812868548
20-None--SCMY-GM-2026-07-26-Gillmoss_July_2026_EV_ADDED_FINAL__SCMY_PC1033334_15_20260719-BODS_V1_1.xml,PC1033334:15,20,VJ823,SCMY:PC1033334:15:20,Paradise St - Towerhill/Northwood,inbound,07:06:00,"Monday,Tuesday,Wednesday,Thursday,Friday",83.0,Monday,2026-04-06,7,4.1,53.38243883853447,-2.954567501248765
20-None--SCMY-GM-2026-07-26-Gillmoss_July_2026_EV_ADDED_FINAL__SCMY_PC1033334_15_20260719-BODS_V1_1.xml,PC1033334:15,20,VJ683,SCMY:PC1033334:15:20,Kirkbyt - Northwood,outbound,07:03:00,Sunday,10.0,Sunday,2025-12-14,7,-0.81,53.44515419835082,-2.6950619586405224
82-None--SCMY-GM-2026-07-26-Gillmoss_July_2026_EV_ADDED_FINAL__SCMY_PC1033334_106_20260719-BODS_V1_1.xml,PC1033334:106,82,VJ1883,SCMY:PC1033334:106:82,Paradise St - Garston Speke RdR,inbound,16:35:00,"Monday,Tuesday,Wednesday,Thursday,Friday",38.0,Monday,2026-07-06,16,10.88,53.38564576614836,-2.8716891255763937
CH16-None--SCMY-CZ-2026-03-29-Chester_March_2026_(Start_Again)-Fi__SCMY_PC1033334_202_20260405-BODS_V1_1.xml,PC1033334:202,16,VJ1480,SCMY:PC1033334:202:16,Chester - Saltney,inbound,13:29:00,"Monday,Tuesday,Wednesday,Thursday,Friday",27.0,Monday,2026-03-23,13,0.67,53.479919108502195,-2.849258428803787
RF1-None--SCMY-CZ-2026-03-29-Chester_March_2026-Birkenhead_March___SCMY_PC1033334_196_20260329-BODS_V1_1.xml,PC1033334:196,X1,VJ348,SCMY:PC1033334:196:1,Liverpool - Chester Railway Station,inbound,06:20:00,"Monday,Tuesday,Wednesday,Thursday,Friday",114.0,Friday,2026-01-30,6,3.31,53.39496038744962,-2.9074519063862536
20-None--SCMY-GM-2026-07-26-Gillmoss_July_2026_EV_ADDED_FINAL__SCMY_PC1033334_15_20260719-BODS_V1_1.xml,PC1033334:15,20,VJ982,SCMY:PC1033334:15:21,Queen Square Bus Station - Minstead Avenue,outbound,17:35:00,"Monday,Tuesday,Wednesday,Thursday,Friday",73.0,Wednesday,2026-05-27,17,8.87,53.45884053514824,-2.70639986712417
ME14-None--SCMY-GM-2025-08-31-Gillmoss_September_2025_LIVE_Van__SCMY_PC1033334_3_20260103-BODS_V1_1.xml,PC1033334:3,14,VJ58,SCMY:PC1033334:3:14,Croxteth - Liverpool,inbound,16:48:00,Sunday,33.0,Sunday,2026-07-12,16,1.92,53.37698059964401,-2.7215770398303154
10A-None--SCMY-GM-2025-08-31-Gillmoss_September_2025_LIVE_Van__SCMY_PC1033334_5_20260103-BODS_V1_1.xml,PC1033334:5,10A,VJ1495,SCMY:PC1033334:5:10A,St Helens - Liverpool,inbound,09:52:00,Saturday,78.0,Saturday,2026-02-28,9,7.22,53.425040955420556,-2.839772884083653
86C-None--SCMY-GM-2025-08-31-Gillmoss_September_2025_LIVE_Van__SCMY_PC1033334_120_20260103-BODS_V1_1.xml,PC1033334:120,86,VJ1799,SCMY:PC1033334:120:86,South Parkway - Liverpool ONE,inbound,12:01:00,"Monday,Tuesday,Wednesday,Thursday,Friday",41.0,Monday,2025-11-17,12,0.53,53.36441446439263,-2.916814586918331
CH61-None--SCMY-CZ-2026-03-29-Chester_March_2026_(Start_Again)-Fi__SCMY_PC1033334_430_20260405-BODS_V1_1.xml,PC1033334:430,61,VJ1362,SCMY:PC1033334:430:61,Chester - Higher Kinnerton,inbound,07:40:00,"Monday,Tuesday,Wednesday,Thursday,Friday",33.0,Thursday,2026-05-21,7,2.82,53.33990349085087,-2.9453252950602358
20-None--SCMY-GM-2026-07-26-Gillmoss_July_2026_EV_ADDED_FINAL__SCMY_PC1033334_15_20260719-BODS_V1_1.xml,PC1033334:15,20,VJ995,SCMY:PC1033334:15:20,Towerhill - Liverpool,inbound,18:30:00,"Monday,Tuesday,Wednesday,Thursday,Friday",60.0,Thursday,2026-07-30,18,6.01,53.36050925571599,-2.7190568078281374
CH23-None--SCMY-CZ-2026-03-29-Chester_March_2026_(Start_Again)-Fi__SCMY_PC1033334_628_20260405-BODS_V1_1.xml,PC1033334:628,23,VJ462,SCMY:PC1033334:628:23,"Neston, Brook Street - Ellesmere Port",inbound,17:10:00,"Monday,Tuesday,Wednesday,Thursday,Friday",43.0,Monday,2026-06-15,17,11.56,53.42073550720569,-2.7245169046600703
20-None--SCMY-GM-2026-07-26-Gillmoss_July_2026_EV_ADDED_FINAL__SCMY_PC1033334_15_20260719-BODS_V1_1.xml,PC1033334:15,20,VJ809,SCMY:PC1033334:15:20,Kirkbyt - Northwood,outbound,06:16:00,"Monday,Tuesday,Wednesday,Thursday,Friday",13.0,Tuesday,2026-05-05,6,0.86,53.33255277125391,-2.7908421886511143
X725-None--SCMY-GM-2025-08-31-Gillmoss_September_2025_LIVE_Van__SCMY_PC1033334_565_20251023-BODS_V1_1.xml,PC1033334:565,725,VJ3600,SCMY:PC1033334:565:725,Maghull High School - Bank Lane,inbound,15:30:00,"Monday,Tuesday,Wednesday,Thursday,Friday",31.0,Thursday,2026-02-19,15,3.04,53.32451387565488,-2.730161772224917
82-None--SCMY-GM-2025-08-31-Gillmoss_September_2025_LIVE_Van__SCMY_PC1033334_106_20260103-BODS_V1_1.xml,PC1033334:106,82,VJ2585,SCMY:PC1033334:106:82,Paradise St - Garston,outbound,19:23:00,Sunday,32.0,Sunday,2025-12-14,19,0.66,53.34973943493684,-2.8496880097441655
82-None--SCMY-GM-2025-08-31-Gillmoss_September_2025_LIVE_Van__SCMY_PC1033334_106_20260103-BODS_V1_1.xml,PC1033334:106,82,VJ2683,SCMY:PC1033334:106:82,Paradise St - Garston,outbound,12:38:00,"Monday,Tuesday,Wednesday,Thursday,Friday",39.0,Thursday,2025-11-06,12,7.61,53.35028458151824,-2.700768241171034
41-None--SCMY-RF-2026-03-29-Birkenhead_March_2026-Refresh2__SCMY_PC1033334_186_20260329-BODS_V1_1.xml,PC1033334:186,41,VJ253,SCMY:PC1033334:186:41,Mill Park - Arrowe Park Hospital,outbound,14:14:00,Saturday,77.0,Saturday,2026-02-14,14,7.05,53.35317383987571,-2.847943852359153
86C-None--SCMY-GM-2025-08-31-Gillmoss_September_2025_LIVE_Van__SCMY_PC1033334_120_20260103-BODS_V1_1.xml,PC1033334:120,86,VJ1930,SCMY:PC1033334:120:86,Liverpool ONE - South Parkway,outbound,09:13:00,Saturday,39.0,Saturday,2025-11-29,9,-0.29,53.310905950282645,-2.8385326250134506
217-None--SCMY-MEGI-2025-08-31-Gillmoss_November_2025_Sch_Change___SCMY_PC1033334_113_20260103-BODS_V1_1.xml,PC1033334:113,217,VJ96,SCMY:PC1033334:113:217,Huyton - Tower Hill,inbound,19:40:00,"Monday,Tuesday,Wednesday,Thursday,Friday",33.0,Monday,2026-01-26,19,1.16,53.343366092214644,-2.7905409816463287
82-None--SCMY-GM-2025-08-31-Gillmoss_September_2025_LIVE_Van__SCMY_PC1033334_106_20260103-BODS_V1_1.xml,PC1033334:106,82,VJ2749,SCMY:PC1033334:106:82,Paradise St - Garston Speke RdR,inbound,18:28:00,"Monday,Tuesday,Wednesday,Thursday,Friday",31.0,Tuesday,2025-12-09,18,7.49,53.39340200276679,-2.659458524211371
772-None--SCMY-GM-2025-08-31-Gillmoss_September_2025_LIVE_Van__SCMY_PC1033334_470_20251023-BODS_V1_1.xml,PC1033334:470,772,VJ3632,SCMY:PC1033334:470:772,Northwood - Kirkby HS,inbound,15:20:00,"Monday,Tuesday,Wednesday,Thursday,Friday",20.0,Wednesday,2026-07-08,15,-0.51,53.437957849628404,-2.96054679763472
CH53-None--SCMY-CZ-2026-03-29-Chester_July_2026_(SchOut)__SCMY_PC1033334_188_20260719-BODS_V1_1.xml,PC1033334:188,52,VJ269,SCMY:PC1033334:188:53,Chester Bus Interchange - Kingsway,outbound,16:22:00,"Monday,Tuesday,Wednesday,Thursday,Friday",13.0,Monday,2025-10-20,16,12.77,53.440453925700744,-2.7246845476222514
CH14-None--SCMY-CZ-2026-03-29-Chester_July_2026_(SchOut)__SCMY_PC1033334_197_20260719-BODS_V1_1.xml,PC1033334:197,14,VJ1156,SCMY:PC1033334:197:14B,Chester - Blacon Parade,inbound,05:40:00,"Monday,Tuesday,Wednesday,Thursday,Friday",33.0,Tuesday,2026-06-30,5,-0.14,53.31151126004106,-2.9132392092118735
692-None--SCMY-GM-2025-08-31-Gillmoss_September_2025_LIVE_Van__SCMY_PC1033334_566_20251023-BODS_V1_1.xml,PC1033334:566,692,VJ3597,SCMY:PC1033334:566:692,Captains Lane - Kirkdale Station,inbound,14:50:00,"Monday,Tuesday,Wednesday,Thursday,Friday",20.0,Friday,2026-05-22,14,7.33,53.41023173997185,-2.729917059378496
20-None--SCMY-GM-2025-08-31-Gillmoss_September_2025_LIVE_Van__SCMY_PC1033334_15_20260103-BODS_V1_1.xml,PC1033334:15,20,VJ3303,SCMY:PC1033334:15:21,Queen Square Bus Station - Minstead Avenue,outbound,22:05:00,"Monday,Tuesday,Wednesday,Thursday,Friday",49.0,Thursday,2026-06-04,22,1.11,53.361930426246246,-2.7944941706660766
792-None--SCMY-GM-2025-08-31-Gillmoss_November_2025_Sch_Change__SCMY_PC1033334_553_20251130-BODS_V1_1.xml,PC1033334:553,792,VJ2,SCMY:PC1033334:553:792,Rainford HS - Knowles House Ave,inbound,15:30:00,"Monday,Tuesday,Wednesday,Thursday,Friday",22.0,Monday,2025-08-11,15,0.07,53.424705136980215,-2.908898321780184
CH16-None--SCMY-CZ-2026-03-29-Chester_July_2026_(SchOut)__SCMY_PC1033334_202_20260719-BODS_V1_1.xml,PC1033334:202,16,VJ409,SCMY:PC1033334:202:16,Chester - Saltney,inbound,15:41:00,"Monday,Tuesday,Wednesday,Thursday,Friday",34.0,Friday,2025-08-01,15,0.12,53.46381019769898,-2.7279977779509936
703-None--SCMY-RF-2026-03-29-Birkenhead_March_2026-Refresh2__SCMY_PC1033334_613_20260329-BODS_V1_1.xml,PC1033334:613,703,VJ774,SCMY:PC1033334:613:703,Frankby Green - Kingsmead Road,outbound,07:15:00,"Monday,Tuesday,Wednesday,Thursday,Friday",65.0,Thursday,2025-10-02,7,1.25,53.412571417176196,-2.819249678219969
217-None--SCMY-MEGI-2025-08-31-Gillmoss_November_2025_Sch_Change___SCMY_PC1033334_113_20260103-BODS_V1_1.xml,PC1033334:113,217,VJ85,SCMY:PC1033334:113:217,Huyton - Tower Hill,inbound,17:35:00,"Monday,Tuesday,Wednesday,Thursday,Friday",63.0,Thursday,2025-11-20,17,0.52,53.300878691592246,-2.8728662091508923
RF1-None--SCMY-CZ-2026-03-29-Chester_March_2026-Birkenhead_March___SCMY_PC1033334_196_20260329-BODS_V1_1.xml,PC1033334:196,X1,VJ350,SCMY:PC1033334:196:1,Eastham - Liverpool,outbound,06:29:00,"Monday,Tuesday,Wednesday,Thursday,Friday",40.0,Monday,2026-03-16,6,3.22,53.47001470340726,-2.6610667719963943
CH14-None--SCMY-CZ-2026-03-29-Chester_July_2026_(SchOut)__SCMY_PC1033334_197_20260719-BODS_V1_1.xml,PC1033334:197,14,VJ1195,SCMY:PC1033334:197:14,Chester - Blacon Parade,outbound,14:30:00,"Monday,Tuesday,Wednesday,Thursday,Friday",29.0,Friday,2026-04-17,14,0.71,53.33363711469241,-2.876255046123035
CH100-None--SCMY-CZ-2026-03-29-Chester_March_2026_(Start_Again)-F__SCMY_PC1033334_532_20260404-BODS_V1_1.xml,PC1033334:532,100,VJ38,SCMY:PC1033334:532:100,Chester - City Tour,outbound,12:48:00,"Monday,Tuesday,Wednesday,Thursday,Friday,Saturday",55.0,Saturday,2025-09-13,12,1.0,53.36372467447419,-2.6882626789041106
CH7-None--SCMY-CZ-2026-03-29-Chester_July_2026_(SchOut)__SCMY_PC1033334_203_20260719-BODS_V1_1.xml,PC1033334:203,7,VJ1670,SCMY:PC1033334:203:7,"Chester Interchange, Stand L - Vicar's Cross, Queens Road",outbound,17:20:00,"Monday,Tuesday,Wednesday,Thursday,Friday",13.0,Monday,2025-09-22,17,24.42,53.35211048035809,-2.7165589977390185
CH84-None--SCMY-CZ-2026-03-29-Chester_March_2026_(Start_Again)-Fi__SCMY_PC1033334_535_20260405-BODS_V1_1.xml,PC1033334:535,84,VJ1241,SCMY:PC1033334:535:84,"Crewe Bus Station, 5 - Chester Bus Interchange",inbound,20:35:00,"Monday,Tuesday,Wednesday,Thursday",70.0,Wednesday,2025-10-29,20,2.9,53.47056680809199,-2.7761711689057593
6-None--SCMY-CZ-2026-03-29-Chester_March_2026_(Start_Again)-Final__SCMY_PC1033334_390_20260405-BODS_V1_1.xml,PC1033334:390,6,VJ1125,SCMY:PC1033334:390:6A,"Bayweaver Street - Ellesmere Port Bus Interchange, Stand G",inbound,17:15:00,"Monday,Tuesday,Wednesday,Thursday,Friday",31.0,Wednesday,2025-10-08,17,7.22,53.44406573849355,-2.74595569568318
82-None--SCMY-GM-2025-08-31-Gillmoss_September_2025_LIVE_Van__SCMY_PC1033334_106_20260103-BODS_V1_1.xml,PC1033334:106,82,VJ2637,SCMY:PC1033334:106:82,Paradise St - Garston Speke RdR,inbound,08:42:00,"Monday,Tuesday,Wednesday,Thursday,Friday",42.0,Friday,2026-02-13,8,11.44,53.34177373649042,-2.7895364305871166
CH7-None--SCMY-CZ-2026-03-29-Chester_July_2026_(SchOut)__SCMY_PC1033334_203_20260719-BODS_V1_1.xml,PC1033334:203,7,VJ1658,SCMY:PC1033334:203:7,"Chester Interchange, Stand L - Vicar's Cross, Queens Road",outbound,13:55:00,"Monday,Tuesday,Wednesday,Thursday,Friday",13.0,Monday,2025-12-15,13,1.03,53.36491683134275,-2.972988496479566
